OrderID,Amount,Tax,Currency,Date,Time,FileName
,,,EUR,,,hds-04-20241030_074439-6798.stm
,,,EUR,,,hds-04-20241029_124751-7018.stm
1430727,,,EUR,30-10-2024,12:08:19,hds-03-20241030_120820-6529.stm
274509,14.50 EUR,2.21,EUR,30-10-2024,12:14:54,hds-04-20241030_121454-6514.stm
276216,2.50 EUR,0.38,EUR,01-11-2024,11:28:37,hds-03-20241101_112837-6631.stm
271602,10.45 EUR,1.60,EUR,26-10-2024,19:54:31,hds-03-20241026_185431-6544.stm
,,,EUR,,,hds-03-20241026_102152-6798.stm
1435535,1.00 GBP,0.17 GBP[mag][bold: off],EUR,31-10-2024,12:41:45,hds-03-20241031_124145-6352.stm
271612,633.42 EUR,97.03,EUR,26-10-2024,20:14:01,hds-03-20241026_191402-6605.stm
276562,5.30 EUR,0.79,EUR,01-11-2024,15:34:05,hds-04-20241101_153405-6631.stm
,,,EUR,,,hds-03-20241031_205217-6953.stm
273209,1.60 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,10:59:47,hds-04-20241029_105948-6775.stm
,,,EUR,,,hds-04-20241030_115700-6391.stm
,,,EUR,,,hds-04-20241030_103237-6798.stm
276838,3.30 EUR,0.48,EUR,02-11-2024,09:55:13,hds-03-20241102_095514-6631.stm
271707,4.50 EUR,0.69,EUR,27-10-2024,10:47:31,hds-04-20241027_104731-6631.stm
276776,0.00 EUR,0.00,EUR,02-11-2024,07:51:01,hds-04-20241102_075102-6703.stm
,,,EUR,,,hds-03-20241031_123214-6798.stm
1439867,8.30 EUR,1.27,EUR,01-11-2024,14:36:30,hds-04-20241101_143631-6454.stm
,,,EUR,,,hds-03-20241031_120453-7018.stm
1424470,,,EUR,29-10-2024,08:57:45,hds-04-20241029_085746-6529.stm
276675,4.00 EUR,0.61,EUR,01-11-2024,19:03:29,hds-03-20241101_190329-6544.stm
,,,EUR,,,hds-04-20241029_184504-6514.stm
275828,16.50 EUR,2.52,EUR,31-10-2024,19:36:54,hds-03-20241031_193654-6514.stm
,,,EUR,,,hds-04-20241030_113256-6798.stm
1436935,1.10 EUR,0.15,EUR,31-10-2024,19:42:16,hds-04-20241031_194216-6454.stm
274291,7.20 EUR,1.07,EUR,30-10-2024,11:11:37,hds-04-20241030_111137-6798.stm
1431527,3.30 EUR,0.50,EUR,30-10-2024,12:52:42,hds-03-20241030_125242-6454.stm
271489,5.30 EUR,0.81,EUR,26-10-2024,16:13:26,hds-04-20241026_151326-6631.stm
273833,2.50 EUR,0.38,EUR,29-10-2024,18:09:19,hds-03-20241029_180919-6631.stm
,,,EUR,,,hds-04-20241031_120647-6798.stm
,,,EUR,,,hds-04-20241031_135054-6789.stm
1438401,19.50 EUR,2.98,EUR,01-11-2024,11:57:26,hds-04-20241101_115726-6862.stm
272147,4.50 EUR,0.46,EUR,28-10-2024,10:03:09,hds-03-20241028_100309-6798.stm
271085,13.50 EUR,2.06,EUR,25-10-2024,15:30:16,hds-04-20241025_143017-6683.stm
,13.90 EUR,2.10,EUR,,,hds-03-20241030_135753-6970.stm
1433341,,,EUR,31-10-2024,08:12:43,hds-04-20241031_081243-6529.stm
276663,30.25 EUR,4.62,EUR,01-11-2024,18:52:13,hds-03-20241101_185214-6544.stm
,,,EUR,,,hds-04-20241028_124536-6798.stm
,,,EUR,,,hds-03-20241101_093509-6798.stm
274337,5.20 EUR,0.76,EUR,30-10-2024,11:26:36,hds-04-20241030_112636-6798.stm
,,,EUR,,,hds-04-20241031_094206-6798.stm
1413095,8.65 EUR,1.32,EUR,24-10-2024,14:10:14,hds-03-20241025_212356-6953.stm
1424796,2.10 EUR,0.32,EUR,29-10-2024,09:53:13,hds-03-20241029_095313-6841.stm
,,,EUR,,,hds-03-20241031_133333-7018.stm
,,,EUR,,,hds-03-20241026_085222-6798.stm
1438224,3.50 EUR,0.53,EUR,01-11-2024,11:22:29,hds-04-20241101_112229-6862.stm
272596,9.80 EUR,1.49,EUR,28-10-2024,12:45:36,hds-04-20241028_124537-6798.stm
1436315,1.75 GBP,0.29 GBP[mag][bold: off],EUR,31-10-2024,14:16:43,hds-03-20241031_141643-6352.stm
273502,3.60 EUR,0.55,EUR,29-10-2024,12:25:52,hds-04-20241029_122552-6631.stm
275458,3.20 EUR,0.49,EUR,31-10-2024,12:10:41,hds-04-20241031_121041-6798.stm
275122,7.40 EUR,1.11,EUR,31-10-2024,09:42:06,hds-04-20241031_094207-6798.stm
,,,EUR,,,hds-03-20241026_165212-6684.stm
1441511,11.50 EUR,1.74,EUR,02-11-2024,09:59:52,hds-03-20241102_095952-6454.stm
,,,EUR,,,hds-03-20241030_100458-6971.stm
272691,11.00 EUR,1.68,EUR,28-10-2024,13:48:15,hds-03-20241028_134816-6798.stm
271496,11.00 EUR,1.68,EUR,26-10-2024,16:26:30,hds-04-20241026_152631-6683.stm
1434711,,,EUR,31-10-2024,12:05:12,hds-03-20241031_120512-6529.stm
,,,EUR,,,hds-04-20241028_072323-6798.stm
,,,EUR,,,hds-03-20241030_121837-6971.stm
,,,EUR,,,hds-03-20241102_085620-6798.stm
1439417,,,EUR,01-11-2024,13:16:46,hds-04-20241101_131646-6529.stm
275989,19.40 EUR,2.97,EUR,01-11-2024,09:10:23,hds-03-20241101_091024-6798.stm
,,,EUR,,,hds-04-20241029_113702-6798.stm
1437909,7.00 EUR,1.07,EUR,01-11-2024,10:00:56,hds-04-20241101_100056-6862.stm
1435517,19.75 EUR,3.01,EUR,31-10-2024,12:40:34,hds-03-20241031_125039-6970.stm
,,,EUR,,,hds-04-20241030_123651-6789.stm
,,,EUR,,,hds-04-20241029_195752-6986.stm
1434945,,,EUR,31-10-2024,12:13:14,hds-03-20241031_121314-6529.stm
271858,13.00 EUR,1.98,EUR,27-10-2024,17:45:20,hds-04-20241027_174521-6631.stm
1420639,3.50 EUR,0.52,EUR,27-10-2024,19:30:56,hds-04-20241027_193056-6454.stm
275768,7.50 EUR,1.14,EUR,31-10-2024,16:19:20,hds-03-20241031_161920-6631.stm
272861,77.50 EUR,11.83,EUR,28-10-2024,19:29:39,hds-04-20241028_192939-6514.stm
,,,EUR,,,hds-03-20241029_101628-6529.stm
272013,4.00 EUR,0.38,EUR,28-10-2024,08:33:08,hds-03-20241028_083309-6798.stm
1430840,3.75 GBP,0.63 GBP[mag][bold: off],EUR,30-10-2024,12:12:47,hds-03-20241030_121247-6352.stm
,,,EUR,,,hds-04-20241031_091224-6798.stm
,,,EUR,,,hds-03-20241101_093804-6529.stm
1434425,6.50 EUR,0.99,EUR,31-10-2024,11:34:02,hds-04-20241031_113402-6862.stm
,,,EUR,,,hds-03-20241028_083308-6798.stm
276520,3.00 EUR,0.46,EUR,01-11-2024,14:21:35,hds-04-20241101_142136-6798.stm
276039,2.00 EUR,0.31,EUR,01-11-2024,09:37:25,hds-04-20241101_093725-6798.stm
272157,5.40 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,10:11:47,hds-04-20241028_101147-6775.stm
,,,EUR,,,hds-04-20241030_181518-7018.stm
,,,EUR,,,hds-04-20241031_123318-7018.stm
271253,81.45 EUR,12.42,EUR,25-10-2024,23:03:29,hds-03-20241025_220330-6514.stm
271374,,,EUR,26-10-2024,12:44:16,hds-04-20241026_114416-6901.stm
,,,EUR,,,hds-04-20241026_202011-6986.stm
273722,8.80 EUR,1.34,EUR,29-10-2024,14:29:35,hds-03-20241029_142936-6798.stm
,,,EUR,,,hds-03-20241029_135402-6391.stm
271169,5.50 EUR,0.82,EUR,25-10-2024,18:51:39,hds-04-20241025_175139-6631.stm
,,,EUR,,,hds-03-20241026_104550-7018.stm
1429929,15.45 EUR,2.35,EUR,30-10-2024,09:47:00,hds-03-20241030_094700-6862.stm
,,,EUR,,,hds-03-20241029_184554-6986.stm
,,,EUR,,,hds-03-20241031_121017-6789.stm
276857,1.50 EUR,0.21,EUR,02-11-2024,10:24:28,hds-04-20241102_102429-6631.stm
,,,EUR,,,hds-04-20241030_122127-6391.stm
271113,18.00 GBP,0.00 GBP[mag][bold: off],EUR,25-10-2024,16:25:58,hds-03-20241025_152614-6391.stm
,,,EUR,,,hds-03-20241026_165747-6684.stm
273327,5.00 EUR,0.76,EUR,29-10-2024,11:40:26,hds-04-20241029_114027-6631.stm
,,,EUR,,,hds-04-20241101_080045-6798.stm
274872,7.75 EUR,1.19,EUR,30-10-2024,18:09:19,hds-03-20241030_180919-6631.stm
1416917,2.30 EUR,0.35,EUR,25-10-2024,18:52:59,hds-03-20241025_175259-6454.stm
1421561,5.00 EUR,0.75,EUR,28-10-2024,10:58:02,hds-04-20241028_105802-6841.stm
274095,5.70 EUR,0.87,EUR,30-10-2024,09:45:31,hds-03-20241030_094531-6798.stm
1433879,3.50 EUR,0.53,EUR,31-10-2024,09:24:46,hds-03-20241031_092446-6862.stm
271397,49.20 EUR,7.52,EUR,26-10-2024,13:24:29,hds-04-20241026_122456-6683.stm
,,,EUR,,,hds-04-20241025_180953-6514.stm
,,,EUR,,,hds-04-20241031_140633-6684.stm
273904,4.00 EUR,0.61,EUR,30-10-2024,06:59:24,hds-03-20241030_065924-6798.stm
273867,2.50 EUR,0.38,EUR,29-10-2024,20:06:34,hds-03-20241029_200634-6631.stm
274084,18.20 EUR,2.78,EUR,30-10-2024,09:39:23,hds-03-20241030_093923-6683.stm
,,,EUR,,,hds-04-20241026_174837-6725.stm
271549,47.10 EUR,7.19,EUR,26-10-2024,18:25:03,hds-04-20241026_172503-6544.stm
271888,4.00 EUR,0.61,EUR,27-10-2024,19:34:38,hds-04-20241027_193438-6631.stm
,,,EUR,,,hds-03-20241029_150959-6798.stm
,,,EUR,,,hds-03-20241029_190833-6394.stm
275870,3.50 EUR,0.53,EUR,31-10-2024,22:52:19,hds-03-20241031_225357-6544.stm
271726,5.00 EUR,0.76,EUR,27-10-2024,11:40:14,hds-04-20241027_114014-6631.stm
,,,EUR,,,hds-03-20241030_135447-6862.stm
1424560,1.00 GBP,0.17 GBP[mag][bold: off],EUR,29-10-2024,09:08:41,hds-03-20241029_090841-6352.stm
,,,EUR,,,hds-03-20241029_154028-7018.stm
271219,6.00 EUR,0.89,EUR,25-10-2024,20:27:12,hds-04-20241025_192712-6631.stm
273354,,,EUR,29-10-2024,11:50:37,hds-03-20241029_115037-6901.stm
271982,0.00 EUR,0.00,EUR,28-10-2024,08:03:06,hds-04-20241028_080307-6798.stm
1422753,1.75 GBP,0.29 GBP[mag][bold: off],EUR,28-10-2024,12:58:13,hds-04-20241028_125813-6352.stm
1433427,,,EUR,31-10-2024,08:24:01,hds-03-20241031_082401-6529.stm
,,,EUR,,,hds-03-20241026_182728-6986.stm
,,,EUR,,,hds-04-20241031_114251-6391.stm
271774,2.50 EUR,0.37,EUR,27-10-2024,13:45:10,hds-04-20241027_134510-6631.stm
272581,17.40 EUR,2.65,EUR,28-10-2024,12:39:53,hds-04-20241028_123953-6683.stm
,,,EUR,,,hds-03-20241031_120317-7018.stm
273954,4.50 EUR,0.69,EUR,30-10-2024,07:59:44,hds-03-20241030_075945-6798.stm
,,,EUR,,,hds-03-20241026_120607-7018.stm
275128,9.00 GBP,1.50 GBP[mag][bold: off],EUR,31-10-2024,09:45:20,hds-03-20241031_094521-6775.stm
1421242,1.00 GBP,0.17 GBP[mag][bold: off],EUR,28-10-2024,09:32:39,hds-04-20241028_093239-6352.stm
274257,6.00 EUR,0.92,EUR,30-10-2024,11:03:26,hds-03-20241030_110326-6798.stm
276725,14.00 EUR,2.14,EUR,01-11-2024,20:52:55,hds-03-20241101_205255-6544.stm
,,,EUR,,,hds-04-20241030_123834-6789.stm
274692,7.90 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,13:40:02,hds-03-20241030_134014-6391.stm
,,,EUR,,,hds-03-20241030_075944-6798.stm
,,,EUR,,,hds-04-20241030_125753-6529.stm
273177,11.70 GBP,1.96 GBP[mag][bold: off],EUR,29-10-2024,10:42:32,hds-04-20241029_104232-6775.stm
271767,8.00 EUR,1.22,EUR,27-10-2024,13:26:18,hds-04-20241027_132618-6631.stm
272121,4.15 EUR,0.61,EUR,28-10-2024,09:47:35,hds-03-20241028_094735-6970.stm
274876,11.02 EUR,1.69,EUR,30-10-2024,18:23:19,hds-04-20241030_182319-6544.stm
272675,2.25 EUR,0.34,EUR,28-10-2024,13:27:46,hds-03-20241028_132746-6970.stm
276823,5.00 EUR,0.76,EUR,02-11-2024,09:29:07,hds-04-20241102_092907-6631.stm
1428096,4.00 EUR,0.61,EUR,29-10-2024,19:22:02,hds-03-20241029_192202-6454.stm
1417945,4.00 EUR,0.61,EUR,26-10-2024,14:39:34,hds-04-20241026_133934-6454.stm
271502,37.50 EUR,5.73,EUR,26-10-2024,16:42:49,hds-04-20241026_154303-6683.stm
275854,3.50 EUR,0.53,EUR,31-10-2024,21:05:08,hds-03-20241031_210509-6544.stm
275785,2.05 EUR,0.32,EUR,31-10-2024,17:02:47,hds-03-20241031_170247-6544.stm
276691,20.00 EUR,3.05,EUR,01-11-2024,19:45:50,hds-04-20241101_194550-6806.stm
,,,EUR,,,hds-04-20241026_110703-7018.stm
1437334,9.00 EUR,1.38,EUR,01-11-2024,07:41:55,hds-04-20241101_074155-6970.stm
,,,EUR,,,hds-03-20241027_144641-7018.stm
,,,EUR,,,hds-04-20241025_152216-7018.stm
,,,EUR,,,hds-03-20241101_180545-7018.stm
276613,2.00 EUR,0.31,EUR,01-11-2024,17:05:06,hds-03-20241101_170506-6806.stm
,,,EUR,,,hds-04-20241030_142859-6352.stm
,,,EUR,,,hds-04-20241026_205556-6986.stm
,,,EUR,,,hds-04-20241029_073552-6529.stm
,15.00 EUR,0.00,EUR,,,hds-03-20241031_133319-6970.stm
,,,EUR,,,hds-04-20241026_191401-6605.stm
,,,EUR,,,hds-04-20241102_095148-7018.stm
,,,EUR,,,hds-04-20241101_195415-6725.stm
,,,EUR,,,hds-04-20241031_125700-6841.stm
,,,EUR,,,hds-03-20241026_182326-6514.stm
273885,5.60 EUR,0.86,EUR,29-10-2024,21:22:44,hds-03-20241029_212245-6544.stm
,,,EUR,,,hds-04-20241102_084843-7018.stm
,,,EUR,,,hds-03-20241101_083954-6798.stm
,,,EUR,,,hds-04-20241031_110947-6684.stm
,,,EUR,,,hds-04-20241031_111204-6971.stm
,,,EUR,,,hds-03-20241102_080734-6798.stm
271763,1.50 EUR,0.21,EUR,27-10-2024,13:18:07,hds-04-20241027_131807-6631.stm
1421756,6.00 EUR,0.92,EUR,28-10-2024,11:49:51,hds-03-20241028_114951-6862.stm
1421684,8.00 EUR,1.22,EUR,28-10-2024,11:34:00,hds-03-20241028_113400-6862.stm
274938,36.00 EUR,5.50,EUR,30-10-2024,22:59:08,hds-03-20241030_225908-6806.stm
,,,EUR,,,hds-03-20241029_211416-6986.stm
1423277,7.70 EUR,1.16,EUR,28-10-2024,15:38:26,hds-04-20241028_153826-6454.stm
273626,5.40 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,13:14:17,hds-03-20241029_131418-6775.stm
1421395,2.20 EUR,0.34,EUR,28-10-2024,10:12:55,hds-03-20241028_101255-6862.stm
271647,88.95 EUR,13.57,EUR,26-10-2024,22:07:22,hds-03-20241026_210722-6514.stm
271616,92.45 EUR,14.11,EUR,26-10-2024,20:20:14,hds-04-20241026_192015-6514.stm
1425113,6.00 EUR,0.92,EUR,29-10-2024,11:07:12,hds-03-20241029_110712-6862.stm
1437445,17.00 EUR,2.60,EUR,01-11-2024,08:25:01,hds-04-20241101_082501-6862.stm
276784,6.50 EUR,0.99,EUR,02-11-2024,08:07:34,hds-03-20241102_080735-6798.stm
,,,EUR,,,hds-03-20241031_065429-6798.stm
1425568,8.00 EUR,1.22,EUR,29-10-2024,12:07:22,hds-03-20241029_120722-6862.stm
1438228,,,EUR,01-11-2024,11:23:39,hds-04-20241101_112339-6529.stm
276153,18.50 EUR,2.82,EUR,01-11-2024,10:47:55,hds-04-20241101_104755-6544.stm
271266,2.00 EUR,0.31,EUR,26-10-2024,08:27:04,hds-04-20241026_072705-6798.stm
,,,EUR,,,hds-03-20241028_184501-7018.stm
,,,EUR,,,hds-03-20241029_130354-6789.stm
,,,EUR,,,hds-04-20241026_072704-6798.stm
274815,2.60 EUR,0.40,EUR,30-10-2024,16:13:11,hds-03-20241030_161319-6683.stm
1433483,,,EUR,31-10-2024,08:35:40,hds-04-20241031_083540-6529.stm
276361,11.40 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,12:36:48,hds-03-20241101_123649-6391.stm
1421979,,,EUR,28-10-2024,12:06:42,hds-03-20241028_120642-6529.stm
272961,2.60 EUR,0.38,EUR,29-10-2024,08:12:33,hds-04-20241029_081234-6798.stm
274944,6.00 EUR,0.92,EUR,31-10-2024,06:35:47,hds-03-20241031_063547-6798.stm
273124,4.40 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,10:10:47,hds-04-20241029_101048-6775.stm
1432149,4.35 EUR,0.65,EUR,30-10-2024,14:04:56,hds-03-20241030_140456-6970.stm
272964,35.50 EUR,5.41,EUR,29-10-2024,08:14:32,hds-03-20241029_081433-6798.stm
1425886,32.50 EUR,12.95,EUR,29-10-2024,12:17:13,hds-03-20241029_121713-6970.stm
273846,21.10 EUR,3.23,EUR,29-10-2024,19:00:26,hds-04-20241029_190027-6544.stm
,,,EUR,,,hds-03-20241026_141029-7018.stm
1425077,11.00 EUR,1.64,EUR,29-10-2024,10:59:30,hds-03-20241029_105930-6841.stm
1426017,,,EUR,29-10-2024,12:23:57,hds-03-20241029_122357-6529.stm
273269,6.15 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,11:19:41,hds-03-20241029_111942-6775.stm
,,,EUR,,,hds-03-20241029_193215-6986.stm
271823,10.45 EUR,1.60,EUR,27-10-2024,16:16:05,hds-03-20241027_161605-6544.stm
271598,64.25 EUR,9.81,EUR,26-10-2024,19:47:03,hds-03-20241026_184704-6725.stm
,,,EUR,,,hds-03-20241101_171638-6683.stm
272833,6.00 EUR,0.92,EUR,28-10-2024,18:05:04,hds-04-20241028_180504-6725.stm
1430002,5.20 EUR,0.76,EUR,30-10-2024,10:04:41,hds-03-20241030_100442-6454.stm
276706,3.60 EUR,0.55,EUR,01-11-2024,20:14:45,hds-03-20241101_201445-6631.stm
276707,13.55 EUR,2.08,EUR,01-11-2024,20:16:13,hds-04-20241101_201614-6544.stm
1435564,,,EUR,31-10-2024,12:43:09,hds-03-20241031_124309-6529.stm
,6.45 EUR,0.34,EUR,,,hds-04-20241025_182841-6970.stm
,61.10 EUR,5.20,EUR,,,hds-03-20241101_211432-6970.stm
271740,26.90 EUR,4.10,EUR,27-10-2024,12:14:37,hds-04-20241027_121437-6725.stm
276037,11.00 EUR,1.67,EUR,01-11-2024,09:36:27,hds-04-20241101_093628-6631.stm
,,,EUR,,,hds-04-20241029_094533-6798.stm
276144,5.50 EUR,0.84,EUR,01-11-2024,10:41:58,hds-03-20241101_104158-6631.stm
272795,5.00 EUR,0.76,EUR,28-10-2024,16:35:44,hds-04-20241028_163544-6806.stm
276753,230.40 EUR,35.14,EUR,01-11-2024,21:57:55,hds-04-20241101_215755-6514.stm
1433951,,,EUR,31-10-2024,09:38:16,hds-03-20241031_093816-6529.stm
,,,EUR,,,hds-04-20241030_203923-6514.stm
271792,1.50 EUR,0.21,EUR,27-10-2024,14:56:37,hds-03-20241027_145637-6631.stm
,,,EUR,,,hds-03-20241026_175023-6986.stm
,,,EUR,,,hds-04-20241101_130441-6391.stm
,,,EUR,,,hds-04-20241028_083945-6798.stm
1438346,5.50 EUR,0.84,EUR,01-11-2024,11:47:18,hds-03-20241101_114718-6862.stm
273575,2.50 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,12:52:10,hds-03-20241029_125210-6391.stm
272754,5.00 EUR,0.76,EUR,28-10-2024,15:03:17,hds-04-20241028_150317-6631.stm
271168,52.95 EUR,8.07,EUR,25-10-2024,18:50:32,hds-04-20241025_175033-6514.stm
1427294,2.40 EUR,0.15,EUR,29-10-2024,14:51:38,hds-04-20241029_145138-6454.stm
272638,9.20 EUR,1.41,EUR,28-10-2024,13:04:34,hds-03-20241028_130434-6798.stm
1416596,2.50 EUR,0.37,EUR,25-10-2024,16:33:12,hds-04-20241025_153312-6454.stm
1433580,0.50 GBP,0.08 GBP[mag][bold: off],EUR,31-10-2024,08:48:37,hds-03-20241031_084838-6352.stm
275696,7.00 EUR,1.06,EUR,31-10-2024,14:08:31,hds-04-20241031_140831-6631.stm
274639,4.00 EUR,0.61,EUR,30-10-2024,13:08:33,hds-04-20241030_130833-6798.stm
,,,EUR,,,hds-03-20241029_215245-6986.stm
272022,2.50 EUR,0.38,EUR,28-10-2024,08:40:38,hds-03-20241028_084039-6631.stm
,,,EUR,,,hds-04-20241031_122353-6529.stm
276082,17.40 EUR,2.65,EUR,01-11-2024,10:12:58,hds-04-20241101_101258-6683.stm
274068,8.70 EUR,1.30,EUR,30-10-2024,09:32:09,hds-03-20241030_093210-6798.stm
276649,37.25 EUR,5.69,EUR,01-11-2024,18:20:16,hds-03-20241101_182016-6544.stm
1422228,6.00 EUR,0.92,EUR,28-10-2024,12:16:58,hds-03-20241028_121659-6862.stm
,,,EUR,,,hds-03-20241031_130730-6789.stm
,,,EUR,,,hds-03-20241026_142621-7018.stm
,,,EUR,,,hds-04-20241101_095114-6841.stm
1422246,5.50 EUR,0.84,EUR,28-10-2024,12:18:01,hds-04-20241028_121801-6862.stm
,7.20 EUR,1.10,EUR,,,hds-03-20241027_222413-6953.stm
,,,EUR,,,hds-03-20241026_180333-6986.stm
,,,EUR,,,hds-03-20241101_102110-6684.stm
1436144,,,EUR,31-10-2024,13:34:00,hds-03-20241031_133400-6529.stm
274225,25.95 EUR,3.95,EUR,30-10-2024,10:46:48,hds-04-20241030_104649-6544.stm
272642,10.37 EUR,1.59,EUR,28-10-2024,13:06:28,hds-04-20241028_130628-6544.stm
,,,EUR,,,hds-04-20241031_114036-6971.stm
273650,10.90 GBP,0.00 GBP[mag][bold: off],EUR,29-10-2024,13:25:13,hds-03-20241029_132519-6391.stm
275031,3.00 EUR,0.46,EUR,31-10-2024,08:42:59,hds-04-20241031_084259-6798.stm
1422719,7.50 EUR,1.14,EUR,28-10-2024,12:52:50,hds-04-20241028_125250-6862.stm
,,,EUR,,,hds-03-20241101_171718-6684.stm
1430608,,,EUR,30-10-2024,12:04:20,hds-04-20241030_120421-6529.stm
271896,4.00 EUR,0.61,EUR,27-10-2024,19:53:19,hds-03-20241027_195319-6631.stm
274844,8.40 GBP,0.00 GBP[mag][bold: off],EUR,30-10-2024,16:52:49,hds-03-20241030_165257-6391.stm
1424267,3.00 EUR,0.46,EUR,29-10-2024,08:32:21,hds-03-20241029_083222-6841.stm
272701,9.20 EUR,1.38,EUR,28-10-2024,14:04:08,hds-04-20241028_140408-6798.stm
,,,EUR,,,hds-04-20241026_175116-6986.stm
271721,13.30 EUR,2.03,EUR,27-10-2024,11:25:52,hds-03-20241027_112553-6631.stm
271532,16.85 EUR,2.57,EUR,26-10-2024,17:57:16,hds-04-20241026_165717-6544.stm
,,,EUR,,,hds-04-20241030_232131-6544.stm
,,,EUR,,,hds-04-20241029_124107-6789.stm
,,,EUR,,,hds-04-20241026_194221-6514.stm
1436014,14.90 EUR,2.28,EUR,31-10-2024,13:16:59,hds-03-20241031_131700-6841.stm
,,,EUR,,,hds-03-20241031_115127-6798.stm
,,,EUR,,,hds-04-20241029_185420-6986.stm
276469,4.00 EUR,0.61,EUR,01-11-2024,13:37:00,hds-04-20241101_133700-6631.stm
1427536,10.00 GBP,8.47 GBP[mag][bold: off],EUR,29-10-2024,17:12:36,hds-04-20241029_171239-6605.stm
276548,3.50 EUR,0.53,EUR,01-11-2024,15:22:39,hds-04-20241101_152244-6798.stm
1421006,4.50 EUR,0.69,EUR,28-10-2024,08:37:43,hds-04-20241028_083743-6862.stm
1440153,8.50 EUR,1.29,EUR,01-11-2024,16:42:50,hds-03-20241101_164250-6454.stm
273816,9.20 EUR,1.40,EUR,29-10-2024,17:20:57,hds-04-20241029_172057-6544.stm
1425182,9.50 EUR,1.45,EUR,29-10-2024,11:27:29,hds-03-20241029_112729-6862.stm
272288,7.20 EUR,1.10,EUR,28-10-2024,11:09:16,hds-03-20241028_110916-6631.stm
1438133,4.00 EUR,0.58,EUR,01-11-2024,10:58:52,hds-04-20241101_105852-6841.stm
273817,2.50 EUR,0.38,EUR,29-10-2024,17:22:06,hds-03-20241029_172206-6631.stm
271392,49.50 EUR,inf,EUR,26-10-2024,13:15:00,hds-04-20241026_121500-6970.stm
,,,EUR,,,hds-03-20241028_122254-6798.stm
,,,EUR,,,hds-04-20241101_102925-6798.stm
1439527,1.85 EUR,0.28,EUR,01-11-2024,13:30:13,hds-03-20241101_133014-6862.stm
1441521,6.40 EUR,0.98,EUR,02-11-2024,10:03:47,hds-03-20241102_100347-6952.stm
276810,4.40 EUR,0.67,EUR,02-11-2024,09:06:25,hds-03-20241102_090625-6631.stm
,,,EUR,,,hds-04-20241101_112524-6684.stm
,,,EUR,,,hds-04-20241101_134651-7018.stm
273143,13.50 EUR,2.06,EUR,29-10-2024,10:26:17,hds-03-20241029_102617-6798.stm
1432422,0.80 EUR,0.12,EUR,30-10-2024,15:45:46,hds-03-20241030_154546-6454.stm
1434895,,,EUR,31-10-2024,12:11:33,hds-04-20241031_121133-6529.stm
271198,8.00 EUR,1.23,EUR,25-10-2024,19:50:31,hds-03-20241025_185031-6806.stm
1424515,2.20 EUR,0.34,EUR,29-10-2024,09:03:17,hds-03-20241029_090317-6454.stm
1437242,2.20 EUR,0.33,EUR,01-11-2024,07:01:01,hds-03-20241101_070102-6841.stm
,,,EUR,,,hds-04-20241030_161311-6683.stm
1420956,1.75 GBP,0.00 GBP[mag][bold: off],EUR,28-10-2024,08:26:45,hds-04-20241028_082645-6352.stm
,,,EUR,,,hds-04-20241028_134642-6529.stm
274451,6.22 EUR,0.95,EUR,30-10-2024,12:04:23,hds-04-20241030_120423-6544.stm
276450,16.80 GBP,0.00 GBP[mag][bold: off],EUR,01-11-2024,13:26:09,hds-03-20241101_132621-6391.stm
,,,EUR,,,hds-04-20241030_165629-7018.stm
272551,4.00 EUR,0.61,EUR,28-10-2024,12:32:19,hds-04-20241028_123219-6631.stm
272893,4.50 EUR,0.69,EUR,29-10-2024,06:44:19,hds-03-20241029_064419-6798.stm
276813,1.80 EUR,0.27,EUR,02-11-2024,09:11:17,hds-04-20241102_091117-6631.stm
1425155,8.50 EUR,1.30,EUR,29-10-2024,11:19:41,hds-04-20241029_111942-6862.stm
1435803,,,EUR,31-10-2024,13:01:53,hds-03-20241031_130153-6529.stm
,,,EUR,,,hds-04-20241026_162209-6684.stm
271591,1.50 EUR,0.21,EUR,26-10-2024,19:27:04,hds-03-20241026_182705-6631.stm
271648,23.00 EUR,3.02,EUR,26-10-2024,22:09:39,hds-03-20241026_210939-6631.stm
1435839,5.00 EUR,0.76,EUR,31-10-2024,13:04:21,hds-03-20241031_130421-6862.stm
1419962,0.00 EUR,0.00,EUR,27-10-2024,13:15:36,hds-03-20241027_131537-6454.stm
,,,EUR,,,hds-04-20241029_122803-6789.stm
,,,EUR,,,hds-03-20241101_074818-6798.stm
272857,6.20 EUR,0.95,EUR,28-10-2024,19:09:00,hds-04-20241028_190900-6631.stm
275504,12.95 GBP,0.00 GBP[mag][bold: off],EUR,31-10-2024,12:23:48,hds-04-20241031_122349-6775.stm
273964,3.00 EUR,0.46,EUR,30-10-2024,08:06:17,hds-04-20241030_080617-6798.stm
1436051,1.00 EUR,0.14,EUR,31-10-2024,13:21:35,hds-04-20241031_132135-6841.stm
